t,f,rocof,V_dc,P_mppt,P_vic,P_ref,P_inj,P_bess,SOC,alpha,beta,H_eff
0.404,50.05186009590427,0.06007863825014488,1200.0,124790.16202497647,-2619.9238374387437,120599.78641465734,120599.78641465734,-15682.107433254458,0.6000302388239522,0.37296277715147075,0.10014290359662861,1.2611416429553484
0.405,50.05192004477073,0.05983226488876906,1200.0,124790.16202497647,-2622.129912656556,120595.60846224392,120595.60846224392,-15681.941904221618,0.6000303215897568,0.3729653730250602,0.10026970254574726,1.2600904078697281
0.406,50.051979747672384,0.05958671137891499,1200.0,124790.16202497647,-2624.3318988366163,120591.44383178849,120591.44383178849,-15681.766273819048,0.6000304043546343,0.3729681268305164,0.1003959800739926,1.2590426149634184
0.407,50.05203920542818,0.059341975931326736,1200.0,124790.16202497647,-2626.529792172153,120587.29249774387,120587.29249774387,-15681.580589305044,0.6000304871185318,0.3729710378337646,0.10052173797681646,1.25799825422184
0.408,50.05209841885532,0.0590980567710338,1200.0,124790.16202497647,-2628.7235884515762,120583.15443482675,120583.15443482675,-15681.384899699768,0.6000305698813966,0.37297410527354885,0.10064697804390711,1.2569573157921954
0.409,50.05215738876922,0.0588549521366214,1200.0,124790.16202497647,-2630.9132830786175,120579.02961800256,120579.02961800256,-15681.179255718007,0.600030652643176,0.37297732836247405,0.10077170205927477,1.2559197899780767
0.41,50.05221611598355,0.058612660279447816,1200.0,124790.16202497647,-2633.0988710918336,120574.91802247059,120574.91802247059,-15680.963709702908,0.6000307354038178,0.3729807062880337,0.10089591180133009,1.2548856672341937
0.411,50.05227460131024,0.05837117946296303,1200.0,124790.16202497647,-2635.280347183454,120570.81962365002,120570.81962365002,-15680.738315561297,0.60003081816327,0.3729842382136125,0.10101960904296203,1.2538549381612203
0.412,50.0523328455595,0.058130507962004314,1200.0,124790.16202497647,-2637.4577057176407,120566.73439716629,120566.73439716629,-15680.503128700237,0.6000309009214809,0.3729879232794683,0.10114279555161201,1.252827593500757
0.413,50.052390849539776,0.05789064406217263,1200.0,124790.16202497647,-2639.6309407481313,120562.66231883818,120562.66231883818,-15680.258205965074,0.6000309836783992,0.37299176060369266,0.10126547308934652,1.2518036241304098
0.414,50.052448614057894,0.05765158605914849,1200.0,124790.16202497647,-2641.800046035311,120558.60336466535,120558.60336466535,-15680.003605578713,0.6000310664339739,0.3729957492831494,0.1013876434129257,1.2507830210589916
0.415,50.052506139918925,0.057413332258124075,1200.0,124790.16202497647,-2643.965015062732,120554.55751081635,120554.55751081635,-15679.739387082785,0.6000311491881539,0.3729998883943864,0.1015093082738744,1.2497657754218279
0.416,50.05256342792625,0.05717588097323278,1200.0,124790.16202497647,-2646.125841053062,120550.52473361715,120550.52473361715,-15679.465611279515,0.6000312319408891,0.37300417699453436,0.10163046941854445,1.24875187847619
0.417,50.05262047888162,0.05693923052694765,1200.0,124790.16202497647,-2648.282516983528,120546.50500954017,120546.50500954017,-15679.182340175706,0.6000313146921292,0.3730086141221729,0.10175112858818225,1.2477413215968323
0.418,50.05267729358509,0.05670337924961539,1200.0,124790.16202497647,-2650.4350356008317,120542.49831519382,120542.49831519382,-15678.889636927124,0.6000313974418245,0.3730131987981911,0.10187128751898356,1.2467340962716555
0.419,50.05273387283502,0.056468325478901106,1200.0,124790.16202497647,-2652.5833894355687,120538.5046273123,120538.5046273123,-15678.587565785332,0.6000314801899256,0.37301793002660827,0.10199094794215854,1.2457301940974688
0.42,50.05279021742817,0.05623406755931253,1200.0,124790.16202497647,-2654.7275708161624,120534.52392274607,120534.52392274607,-15678.27619204493,0.6000315629363833,0.37302280679538974,0.10211011158398423,1.2447296067758744
0.421,50.05284632815959,0.05600060384175543,1200.0,124790.16202497647,-2656.86757188232,120530.55617845252,120530.55617845252,-15677.955581992577,0.6000316456811489,0.37302782807723406,0.10222878016585966,1.2437323261092559
0.422,50.05290220582277,0.055767932683022735,1200.0,124790.16202497647,-2659.0033845980447,120526.60137148711,120526.60137148711,-15677.62580285745,0.600031728424174,0.3730329928303378,0.10234695540436085,1.2427383439968767
0.423,50.0529578512095,0.055536052445443754,1200.0,124790.16202497647,-2661.1350007641995,120522.65947899487,120522.65947899487,-15677.286922763054,0.6000318111654105,0.37303829999913946,0.10246463901129378,1.2417476524310795
0.424,50.05301326510993,0.05530496149646076,1200.0,124790.16202497647,-2663.262412030636,120518.73047820241,120518.73047820241,-15676.939010679334,0.6000318939048108,0.3730437485150586,0.10258183269373557,1.2407602434936078
0.425,50.053068448312644,0.055074658208175996,1200.0,124790.16202497647,-2665.385609907908,120514.81434641009,120514.81434641009,-15676.582136377488,0.6000319766423277,0.37304933729719253,0.10269853815408896,1.239776109352012
0.426,50.05312340160448,0.054845140957080984,1200.0,124790.16202497647,-2667.5045857785894,120510.91106098454,120510.91106098454,-15676.216370384971,0.600032059377914,0.3730550652530107,0.10281475709012347,1.2387952422561697
0.427,50.053178125770806,0.05461640812358774,1200.0,124790.16202497647,-2669.619330908181,120507.02059935172,120507.02059935172,-15675.84178394208,0.6000321421115234,0.37306093127902307,0.10293049119501933,1.2378176345349048
0.428,50.0532326215953,0.05438845809175254,1200.0,124790.16202497647,-2671.729836455664,120503.14293898999,120503.14293898999,-15675.458448960286,0.6000322248431097,0.37306693426142296,0.10304574215741434,1.236843278592696
0.429,50.05328688986007,0.05416128924892584,1200.0,124790.16202497647,-2673.8360934836596,120499.27805742358,120499.27805742358,-15675.066437981051,0.600032307572627,0.3730730730767212,0.10316051166144284,1.2358721669064898
0.43,50.05334093134551,0.05393489998551547,1200.0,124790.16202497647,-2675.9380929682484,120495.42593221662,120495.42593221662,-15674.665824135642,0.60003239030003,0.37307934659236625,0.10327480138677013,1.234904292022615
0.431,50.05339474683051,0.05370928869455894,1200.0,124790.16202497647,-2678.0358258084266,120491.58654096715,120491.58654096715,-15674.256681106555,0.6000324730252735,0.3730857536673359,0.10338861300863186,1.2339396465537797
0.432,50.05344833709235,0.053484453771534955,1200.0,124790.16202497647,-2680.1292828352516,120487.75986130137,120487.75986130137,-15673.839083090465,0.6000325557483132,0.3730922931527093,0.10350194819787424,1.2329782231761603
0.433,50.05350170290666,0.05326039361405626,1200.0,124790.16202497647,-2682.2184548206315,120483.94587086834,120483.94587086834,-15673.413104761432,0.6000326384691046,0.37309896389223257,0.10361480862098534,1.2320200146265845
0.434,50.05355484504751,0.05303710662163539,1200.0,124790.16202497647,-2684.3033324858234,120480.14454733489,120480.14454733489,-15672.978821235467,0.600032721187604,0.37310576472286416,0.10372719594012723,1.2310650136998018
0.435,50.05360776428733,0.052814591195428105,1200.0,124790.16202497647,-2686.383906509614,120476.35586838069,120476.35586838069,-15672.536308036446,0.6000328039037678,0.3731126944752986,0.10383911181316995,1.2301132132458374
0.436,50.053660461397016,0.052592845737979524,1200.0,124790.16202497647,-2688.4601675362082,120472.57981169365,120472.57981169365,-15672.085641062624,0.6000328866175532,0.3731197519744816,0.10395055789371986,1.229164606167432
0.437,50.05371293714581,0.05237186865302947,1200.0,124790.16202497647,-2690.5321061828304,120468.81635496531,120468.81635496531,-15671.62689655494,0.6000329693289174,0.3731269360400969,0.10406153583115417,1.228219185417557
0.438,50.05376519230138,0.05215165834530751,1200.0,124790.16202497647,-2692.599713047051,120465.06547588689,120465.06547588689,-15671.16015106498,0.6000330520378182,0.3731342454870591,0.10417204727064097,1.227276943997024
0.439,50.05381722762983,0.05193221322027107,1200.0,124790.16202497647,-2694.6629787138345,120461.32715214505,120461.32715214505,-15670.685481425422,0.6000331347442138,0.3731416791259665,0.10428209385317366,1.2263378749521565
0.44,50.05386904389559,0.05171353168403586,1200.0,124790.16202497647,-2696.7218937623284,120457.60136141824,120457.60136141824,-15670.202964720347,0.6000332174480628,0.3731492357635591,0.104391677215592,1.2254019713725492
0.441,50.05392064186159,0.05149561214303552,1200.0,124790.16202497647,-2698.7764487724116,120453.88808137296,120453.88808137296,-15669.712678256856,0.6000333001493242,0.3731569142031513,0.104500798990608,1.224469226388899
0.442,50.053972022289145,0.05127845300395731,1200.0,124790.16202497647,-2700.826634330989,120450.1872896603,120450.1872896603,-15669.214699538,0.6000333828479574,0.3731647132450497,0.10460946080683287,1.223539633170902
0.443,50.054023185937936,0.051062052673577864,1200.0,124790.16202497647,-2702.8724410380464,120446.49896391279,120446.49896391279,-15668.70910623594,0.6000334655439221,0.3731726316869645,0.10471766428879695,1.2226131849252315
0.444,50.0540741335661,0.05084640955855295,1200.0,124790.16202497647,-2704.913859512483,120442.8230817412,120442.8230817412,-15668.19597616609,0.6000335482371787,0.37318066832440533,0.10482541105697049,1.221689874893582
0.445,50.05412486593011,0.050631522065331405,1200.0,124790.16202497647,-2706.950880397716,120439.15962073169,120439.15962073169,-15667.675387262443,0.6000336309276877,0.37318882195105996,0.10493270272778595,1.2207696963507777
0.446,50.054175383784944,0.05041738859995816,1200.0,124790.16202497647,-2708.9834943670735,120435.50855844302,120435.50855844302,-15667.147417553344,0.6000337136154101,0.37319709135916584,0.10503954091365598,1.2198526426029528
0.447,50.054225687883914,0.05020400756798704,1200.0,124790.16202497647,-2711.0116921289778,120431.86987240387,120431.86987240387,-15666.612145138492,0.6000337963003076,0.3732054753398627,0.10514592722299491,1.2189387069857869
0.448,50.054275778978784,0.04999137737432321,1200.0,124790.16202497647,-2713.0354644319227,120428.24354011039,120428.24354011039,-15666.069648166475,0.6000338789823418,0.37321397268353595,0.10525186326023675,1.2180278828628086
0.449,50.05432565781967,0.04977949642316394,1200.0,124790.16202497647,-2715.054802069269,120424.62953902387,120424.62953902387,-15665.520004812883,0.6000339616614752,0.37322258218015264,0.10535735062585022,1.217120163623762
0.45,50.054375325155156,0.0495683631178018,1200.0,124790.16202497647,-2717.069695883833,120421.02784656851,120421.02784656851,-15664.963293259492,0.6000340443376703,0.37323130261958015,0.10546239091635683,1.2162155426830275
0.451,50.05442478173219,0.049357975860597,1200.0,124790.16202497647,-2719.0801367723097,120417.43844012941,120417.43844012941,-15664.399591674222,0.6000341270108903,0.37324013279189233,0.10556698572434833,1.2153140134780989
0.452,50.05447402829613,0.04914833305285221,1200.0,124790.16202497647,-2721.0861156895007,120413.86129705048,120413.86129705048,-15663.828978191186,0.6000342096810988,0.37324907148767567,0.10567113663849717,1.2144155694681258
0.453,50.05452306559074,0.04893943309470976,1200.0,124790.16202497647,-2723.087623652388,120410.29639463275,120410.29639463275,-15663.251530892272,0.6000342923482597,0.37325811749831067,0.10577484524357503,1.2135202041324977
0.454,50.05457189435818,0.048731274385091033,1200.0,124790.16202497647,-2725.0846517440277,120406.7437101326,120406.7437101326,-15662.667327788846,0.6000343750123373,0.3732672696162512,0.10587811312046531,1.21262791096949
0.455,50.05462051533902,0.04852385532159598,1200.0,124790.16202497647,-2727.0771911172988,120403.20322076009,120403.20322076009,-15662.07644680417,0.6000344576732963,0.3732765266352948,0.10598094184617461,1.2117386834949588
0.456,50.05466892927216,0.04831717430047565,1200.0,124790.16202497647,-2729.0652329984723,120399.67490367756,120399.67490367756,-15661.478965756447,0.6000345403311019,0.3732858873508408,0.10608333299384483,1.2108525152410874
0.457,50.05471713689499,0.048111229716469014,1200.0,124790.16202497647,-2731.048768690655,120396.15873599827,120396.15873599827,-15660.874962342548,0.6000346229857197,0.37329535056013863,0.10618528813276464,1.2099693997551781
0.458,50.05476513894327,0.04790601996283065,1200.0,124790.16202497647,-2733.0277895770705,120392.65469478496,120392.65469478496,-15660.264514122502,0.6000347056371158,0.3733049150625257,0.10628680882838204,1.209089330598493
0.459,50.05481293615112,0.047701543431209546,1200.0,124790.16202497647,-2735.0022871242136,120389.16275704859,120389.16275704859,-15659.647698504847,0.6000347882852565,0.37331457965965087,0.1063878966423194,1.208212301345132
0.46,50.05486052925111,0.04749779851163559,1200.0,124790.16202497647,-2736.9722528848556,120385.68289974738,120385.68289974738,-15659.024592731308,0.6000348709301084,0.3733243431557082,0.10648855313237529,1.2073383055809734
0.461,50.054907918974095,0.047294783592464376,1200.0,124790.16202497647,-2738.9376785009213,120382.21509978571,120382.21509978571,-15658.395273863249,0.600034953571639,0.37333420435764436,0.10658877985253823,1.2064673369026424
0.462,50.05495510604942,0.047092497060303794,1200.0,124790.16202497647,-2740.8985557062433,120378.75933401322,120378.75933401322,-15657.759818768141,0.6000350362098159,0.37334416207536464,0.10668857835299479,1.2055993889165266
0.463,50.05500209120477,0.04689093730000133,1200.0,124790.16202497647,-2742.854876329186,120375.31557922385,120375.31557922385,-15657.118304106501,0.6000351188446069,0.3733542151219326,0.10678795018013658,1.2047344552378356
0.464,50.055048875166236,0.04669010269457317,1200.0,124790.16202497647,-2744.8066322951563,120371.88381215517,120371.88381215517,-15656.470806319754,0.6000352014759807,0.3733643623137549,0.10688689687657135,1.2038725294896904
0.465,50.05509545865824,0.046489991625215665,1200.0,124790.16202497647,-2746.7538156289907,120368.46400948749,120368.46400948749,-15655.81740161814,0.6000352841039058,0.37337460247076637,0.10698541998112844,1.20301360530226
0.466,50.05514184240368,0.04629060247119857,1200.0,124790.16202497647,-2748.696418457236,120365.05614784341,120365.05614784341,-15655.158165969333,0.6000353667283517,0.3733849344166025,0.10708352102886735,1.2021576763119304
0.467,50.05518802712373,0.04609193360994742,1200.0,124790.16202497647,-2750.634433010325,120361.66020378702,120361.66020378702,-15654.493175087473,0.6000354493492879,0.373395356978768,0.10718120155108435,1.2013047361605085
0.468,50.055234013538,0.045893983416912275,1200.0,124790.16202497647,-2752.5678516246435,120358.27615382356,120358.27615382356,-15653.822504422473,0.6000355319666845,0.37340586898879896,0.10727846307531762,1.200454778494468
0.469,50.05527980236441,0.045696750265641906,1200.0,124790.16202497647,-2754.496666744484,120354.90397439901,120354.90397439901,-15653.146229149686,0.6000356145805118,0.3734164692824207,0.10737530712535084,1.1996077969642231
0.47,50.05532539431937,0.04550023252763827,1200.0,124790.16202497647,-2756.420870923927,120351.54364189951,120351.54364189951,-15652.464424160664,0.6000356971907407,0.37342715669968785,0.10747173522122425,1.1987637852234334
0.471,50.05537079011755,0.045304428572479044,1200.0,124790.16202497647,-2758.3404568286037,120348.1951326511,120348.1951326511,-15651.777164053887,0.6000357797973424,0.3734379300851264,0.10756774887923912,1.1979227369283398
0.472,50.05541599047206,0.04510933676771333,1200.0,124790.16202497647,-2760.2554172373843,120344.8584229195,120344.8584229195,-15651.08452312547,0.6000358624002884,0.37344878828787487,0.10766334961195953,1.1970846457371391
0.473,50.05546099609434,0.044914955478882496,1200.0,124790.16202497647,-2762.1657450439675,120341.53348890976,120341.53348890976,-15650.386575361024,0.6000359449995508,0.37345973016180833,0.10775853892822061,1.1962495053093787
0.474,50.055505807694196,0.04472128306953773,1200.0,124790.16202497647,-2764.071433258381,120338.22030676623,120338.22030676623,-15649.68339442721,0.6000360275951021,0.37347075456566703,0.10785331833312975,1.1954173093053868
0.475,50.05555042597979,0.0445283179011853,1200.0,124790.16202497647,-2765.9724750084138,120334.91885257236,120334.91885257236,-15648.975053664111,0.6000361101869149,0.3734818603631723,0.10794768932807267,1.1945880513857272
0.476,50.055594851657645,0.044336058333333234,1200.0,124790.16202497647,-2767.8688635409517,120331.62910235068,120331.62910235068,-15648.261626077527,0.6000361927749625,0.37349304642314446,0.10804165341071408,1.1937617252106845
0.477,50.055639085432674,0.044144502723423226,1200.0,124790.16202497647,-2769.760592223244,120328.35103206262,120328.35103206262,-15647.54318433233,0.6000362753592181,0.37350431161960257,0.10813521207500644,1.1929383244397664
0.478,50.05568312800815,0.043953649426890874,1200.0,124790.16202497647,-2771.647654544095,120325.08461760869,120325.08461760869,-15646.819800745474,0.6000363579396559,0.3735156548318722,0.10822836681119047,1.19211784273124
0.479,50.055726980085616,0.04376349679718398,1200.0,124790.16202497647,-2773.5300441149793,120321.82983482837,120321.82983482837,-15646.091547279653,0.6000364405162502,0.37352707494468124,0.1083211191057998,1.1913002737416867
0.48,50.05577064236506,0.0435740431857042,1200.0,124790.16202497647,-2775.4077546710905,120318.58665950032,120318.58665950032,-15645.358495536799,0.6000365230889756,0.373538570848259,0.10841347044166026,1.1904856111255897
0.481,50.05581411554476,0.04338528694186729,1200.0,124790.16202497647,-2777.280780072321,120315.35506734255,120315.35506734255,-15644.620716752377,0.6000366056578071,0.3735501414384228,0.10850542229789406,1.1896738485349347
0.482,50.055857400321415,0.043197226413062145,1200.0,124790.16202497647,-2779.1491143041667,120312.13503401242,120312.13503401242,-15643.878281790054,0.6000366882227203,0.373561785616659,0.10859697614992457,1.1888649796188344
0.483,50.05590049738999,0.04300985994472902,1200.0,124790.16202497647,-2781.0127514785872,120308.92653510693,120308.92653510693,-15643.131261136363,0.6000367707836908,0.37357350229020453,0.10868813346947784,1.1880589980231746
0.484,50.05594340744381,0.04282318588032297,1200.0,124790.16202497647,-2782.8716858347934,120305.72954616293,120305.72954616293,-15642.3797248955,0.6000368533406949,0.3735852903721255,0.10877889572458349,1.187255897390285
0.485,50.05598613117459,0.04263720256133205,1200.0,124790.16202497647,-2784.7259117399663,120302.54404265742,120302.54404265742,-15641.623742784612,0.6000369358937091,0.3735971487813889,0.10886926437957667,1.1864556713586256
0.486,50.056028669272344,0.04245190832731507,1200.0,124790.16202497647,-2786.5754236899406,120299.37000000782,120299.37000000782,-15640.863384129334,0.6000370184427103,0.37360907644293095,0.10895924089510024,1.1856583135624943
0.487,50.05607102242544,0.0422673015158844,1200.0,124790.16202497647,-2788.4202163098093,120296.20739357226,120296.20739357226,-15640.098717859713,0.6000371009876757,0.37362107228771824,0.1090488267281085,1.1848638176317476
0.488,50.05611319132057,0.04208338046278287,1200.0,124790.16202497647,-2790.2602843544946,120293.05619864997,120293.05619864997,-15639.329812505908,0.600037183528583,0.3736331352528142,0.10913802333186562,1.1840721771915486
