t,f,rocof,V_dc,P_mppt,P_vic,P_ref,P_inj,P_bess,SOC,alpha,beta,H_eff
0.014,50.00071621899641,0.04975048733366355,1200.0,124790.16202497647,-20.272494185448934,124753.93139007383,124753.93139007383,-1040.1620249764674,0.6000000768564159,0.861552134203659,0.015341975897978805,1.1022798655227384
0.015,50.00076586620956,0.0495532964793531,1200.0,124790.16202497647,-22.864032660061454,124750.6082863963,124750.6082863963,-1040.1620249764674,0.6000000823461599,0.8561159722310189,0.01604529440545399,1.1069686587312209
0.016,50.000815314704546,0.04935324733948001,1200.0,124790.16202497647,-25.55692954849584,124747.2255348168,124747.2255348168,-1040.1620249764674,0.6000000878359039,0.851051922755617,0.01670851289881972,1.1113901186056372
0.017,50.00086456178969,0.049150655394371516,1200.0,124790.16202497647,-28.34295601118146,124743.78941109897,124743.78941109897,-1040.1620249764674,0.6000000933256479,0.8463339675067271,0.017333509043190816,1.115556762902638
0.018,50.0009136050823,0.04894582356928909,1200.0,124790.16202497647,-31.214216223396022,124740.30594377485,124740.30594377485,-1040.1620249764674,0.6000000988153918,0.8419383137025729,0.01792207803265013,1.1194805595727286
0.019,50.000962442495954,0.048739042158920706,1200.0,124790.16202497647,-34.16314528963315,124736.78091247646,124736.78091247646,-1040.1620249764674,0.6000001043051358,0.8378431585394258,0.01847593619926333,1.1231729508203268
0.02,50.0010110722279,0.04853058882297901,1200.0,124790.16202497647,-37.18250590920192,124733.21984769021,124733.21984769021,-1040.1620249764674,0.6000001097948798,0.834028483189176,0.018996724455014803,1.1266448760499619
0.021,50.00105949274637,0.04832072864375212,1200.0,124790.16202497647,-40.26538396856685,124729.62803174931,124729.62803174931,-1040.1620249764674,0.6000001152846238,0.8304758720819844,0.019486011575029886,1.1299067937543854
0.022,50.001107702778214,0.04810971423714889,1200.0,124790.16202497647,-43.40518321771183,124726.01050089918,124726.01050089918,-1040.1620249764674,0.6000001207743678,0.8271683539269632,0.01994529733004731,1.1329687023976853
0.023,50.00115570129636,0.047897785909931004,1200.0,124790.16202497647,-46.595619171326305,124722.37204828698,124722.37204828698,-1040.1620249764674,0.6000001262641118,0.8240902614807768,0.0203760154757057,1.1358401603438286
0.024,50.001203487507716,0.04768517185638999,1200.0,124790.16202497647,-49.830712360688636,124718.71722774177,124718.71722774177,-1040.1620249764674,0.6000001317538558,0.8212271075344175,0.020779536605835484,1.138530304878576
0.025,50.00125106084109,0.04747208838838478,1200.0,124790.16202497647,-53.10478104862799,124715.0503582261,124715.0503582261,-1040.1620249764674,0.6000001372435998,0.8185654749706991,0.02115717087656263,1.1410478703701425
0.026,50.001298420935456,0.04725874019356287,1200.0,124790.16202497647,-56.41243350774234,124711.37552885186,124711.37552885186,-1040.1620249764674,0.6000001427333438,0.8160929190633869,0.021510170607684155,1.143401205611673
0.027,50.00134556762854,0.0470453206166898,1200.0,124790.16202497647,-59.748559951012886,124707.69660436515,124707.69660436515,-1040.1620249764674,0.6000001482230878,0.813797880455221,0.021839732767426803,1.1455982903862725
0.028,50.00139250094559,0.04683201196012365,1200.0,124790.16202497647,-63.1083241939864,124704.01723101488,124704.01723101488,-1040.1620249764674,0.6000001537128318,0.8116696074755863,0.022147001346371074,1.1476467512931412
0.029,50.00143922108848,0.046618985799465495,1200.0,124790.16202497647,-66.48715511868348,124700.34084272916,124700.34084272916,-1040.1620249764674,0.6000001592025758,0.809698086646709,0.022433069626016197,1.149553876871316
0.03,50.00148572842516,0.04640640331098583,1200.0,124790.16202497647,-69.88073800125338,124696.67066753209,124696.67066753209,-1040.1620249764674,0.6000001646923198,0.8078739803862564,0.022698982347159145,1.1513266320555078
0.031,50.00153202347944,0.04619441560791206,1200.0,124790.16202497647,-73.28500575805354,124693.0097341415,124693.0097341415,-1040.1620249764674,0.6000001701820638,0.806188571048922,0.022945737782977968,1.1529716719966359
0.032,50.00157810692117,0.04598316408285598,1200.0,124790.16202497647,-76.69613015820562,124689.3608786942,124689.3608786942,-1040.1620249764674,0.6000001756718077,0.8046337105640404,0.023174289721445494,1.1544953552778978
0.033,50.001623979556584,0.04577278075417631,1200.0,124790.16202497647,-80.11051304470739,124685.72675155276,124685.72675155276,-1040.1620249764674,0.6000001811615517,0.8032017750238825,0.023385549361444363,1.1559037565555172
0.034,50.00166964231917,0.045563388614023606,1200.0,124790.16202497647,-83.52477760079688,124682.10982415221,124682.10982415221,-1040.1620249764674,0.6000001866512957,0.8018856236606934,0.0235803871267164,1.1572026786517216
0.035,50.00171509626085,0.0453551019764661,1200.0,124790.16202497647,-86.93575969342365,124678.51239585123,124678.51239585123,-1040.1620249764674,0.6000001921410397,0.8006785617220519,0.02375963440155129,1.1583976641259814
0.036,50.00176034254346,0.045148026823987567,1200.0,124790.16202497647,-90.34049932132602,124674.93660075622,124674.93660075622,-1040.1620249764674,0.6000001976307837,0.7995743068155524,0.0239240851919095,1.1594940063491483
0.037,50.00180538243058,0.04494226115110639,1200.0,124790.16202497647,-93.7362321912977,124671.38441449116,124671.38441449116,-1040.1620249764674,0.6000002031205277,0.7985669583467598,0.024074497715472824,1.1604967601037741
0.038,50.00185021727972,0.04473789530388656,1200.0,124790.16202497647,-97.12038144271548,124667.85766088961,124667.85766088961,-1040.1620249764674,0.6000002086102717,0.7976509697200872,0.02421159592392781,1.1614107517326546
0.039,50.001894848534924,0.044535012314250264,1200.0,124790.16202497647,-100.49054953725204,124664.35801858886,124664.35801858886,-1040.1620249764674,0.6000002141000157,0.7968211230118489,0.024336070960608008,1.1622405888564287
0.04,50.00193927771952,0.04433368822850173,1200.0,124790.16202497647,-103.84451032787855,124660.88702750886,124660.88702750886,-1040.1620249764674,0.6000002195897597,0.7960725058590423,0.0244485825564566,1.1629906696799839
0.041,50.00198350642938,0.044133992428977566,1200.0,124790.16202497647,-107.18020131874343,124657.44609520158,124657.44609520158,-1040.1620249764674,0.6000002250795037,0.7954004903372895,0.024549760367112955,1.1636651919063536
0.042,50.00202753632641,0.043935987948548,1200.0,124790.16202497647,-110.49571612526499,124654.0365030586,124654.0365030586,-1040.1620249764674,0.6000002305692477,0.7948007136273894,0.02464020525377757,1.164268161275805
0.043,50.0020713691323,0.043739731777281354,1200.0,124790.16202497647,-113.78929714177531,124650.65941236701,124650.65941236701,-1040.1620249764674,0.6000002360589917,0.7942690602926273,0.024720490510374685,1.1648033997469125
0.044,50.00211500662278,0.04354527516089346,1200.0,124790.16202497647,-117.0593284222709,124647.31587020561,124647.31587020561,-1040.1620249764674,0.6000002415487357,0.7938016460089011,0.024791163039397414,1.165274553335514
0.045,50.002158450621856,0.04335266389083934,1200.0,124790.16202497647,-120.30432877825098,124644.00681517503,124644.00681517503,-1040.1620249764674,0.6000002470384797,0.7933948026071092,0.024852744478701887,1.165685099626663
0.046,50.00220170299661,0.04316193858554607,1200.0,124790.16202497647,-123.52294509622453,124640.73308295691,124640.73308295691,-1040.1620249764674,0.6000002525282236,0.7930450643025895,0.024905732281397877,1.1660383549738886
0.047,50.00224476565218,0.04297313496279627,1200.0,124790.16202497647,-126.71394587624097,124637.49541169881,124637.49541169881,-1040.1620249764674,0.6000002580179676,0.7927491549998369,0.024950600750878817,1.1663374813993883
0.048,50.00228764052692,0.042786284103177606,1200.0,124790.16202497647,-129.87621499171436,124634.29444722246,124634.29444722246,-1040.1620249764674,0.6000002635077116,0.7925039765726171,0.024987802032928476,1.1665854932080635
0.049,50.002330329587984,0.04260141270436081,1200.0,124790.16202497647,-133.00874566986485,124631.13074805406,124631.13074805406,-1040.1620249764674,0.6000002689974556,0.7923065980300611,0.025017767066749932,1.1667852633277045
0.05,50.00237283482701,0.042418543326421886,1200.0,124790.16202497647,-136.11063469127635,124628.00479027638,124628.00479027638,-1040.1620249764674,0.6000002744871996,0.7921542454886084,0.02504090649666891,1.1669395293870057
0.051,50.002415158256106,0.0422376946280539,1200.0,124790.16202497647,-139.1810768063509,124624.91697220318,124624.91697220318,-1040.1620249764674,0.6000002799769436,0.7920442928778635,0.02505761154618119,1.1670508995425422
0.052,50.00245730190412,0.04205888159382953,1200.0,124790.16202497647,-142.21935936582312,124621.86761887706,124621.86761887706,-1040.1620249764674,0.6000002854666876,0.7919742533157341,0.02506825485593201,1.167121858065291
0.053,50.002499267813064,0.04188211575258803,1200.0,124790.16202497647,-145.22485716197053,124618.85698639264,124618.85698639264,-1040.1620249764674,0.6000002909564316,0.7919417710946748,0.025073191287141652,1.1671547706967964
0.054,50.002541058034744,0.041707405387051526,1200.0,124790.16202497647,-148.19702747670408,124615.88526604703,124615.88526604703,-1040.1620249764674,0.6000002964461756,0.7919446142266342,0.025072758691918984,1.167151889784588
0.055,50.0025826746276,0.041534755734916176,1200.0,124790.16202497647,-151.13540533234394,124612.95258832097,124612.95258832097,-1040.1620249764674,0.6000003019359196,0.7919806674994139,0.02506727865184118,1.16711535920604
0.056,50.00262411965385,0.04136416918129142,1200.0,124790.16202497647,-154.03959894057527,124610.05902669323,124610.05902669323,-1040.1620249764674,0.6000003074256636,0.7920479260017649,0.025057057186108348,1.1670472190893961
0.057,50.00266539517667,0.04119564544310246,1200.0,124790.16202497647,-156.90928534481895,124607.20460129199,124607.20460129199,-1040.1620249764674,0.6000003129154076,0.7921444890786035,0.025042385430528325,1.1669494103403315
0.058,50.00270650325761,0.041029181745264674,1200.0,124790.16202497647,-159.7442062510463,124604.38928238682,124604.38928238682,-1040.1620249764674,0.6000003184051516,0.7922685546813919,0.025023540288528937,1.1668237789820284
0.059,50.002747445954206,0.040864772989046436,1200.0,124790.16202497647,-162.54416404190985,124601.61299372539,124601.61299372539,-1040.1620249764674,0.6000003238948955,0.7924184140820335,0.025000785055338735,1.1666720803163784
0.06,50.002788225317765,0.040702411912708084,1200.0,124790.16202497647,-165.30901796893733,124598.87561571873,124598.87561571873,-1040.1620249764674,0.6000003293846395,0.7925924469215442,0.02497437001643033,1.1664959829136
0.061,50.00282884339124,0.040542089244741016,1200.0,124790.16202497647,-168.03868051745872,124596.1769884795,124596.1769884795,-1040.1620249764674,0.6000003348743835,0.7927891165674109,0.024944533021271264,1.1662970724372403
0.062,50.0028693022074,0.04038379384981746,1200.0,124790.16202497647,-170.73311393888056,124593.51691471766,124593.51691471766,-1040.1620249764674,0.6000003403641275,0.7930069657559327,0.02491150003338002,1.1660768553112133
0.063,50.00290960378685,0.040227512867882204,1200.0,124790.16202497647,-173.39232694489996,124590.89516249763,124590.89516249763,-1040.1620249764674,0.6000003458538715,0.7932446124979349,0.02487548565764811,1.165836762235275
0.064,50.00294975013658,0.04007323184622761,1200.0,124790.16202497647,-176.01637155824747,124588.31146786184,124588.31146786184,-1040.1620249764674,0.6000003513436155,0.7935007462282165,0.024836693645840412,1.165578151555024
0.065,50.00298974324828,0.03992093486528195,1200.0,124790.16202497647,-178.60534011457773,124585.76553732478,124585.76553732478,-1040.1620249764674,0.6000003568333595,0.7937741241807931,0.024795317381152784,1.1653023124922837
0.066,50.00302958509703,0.03977060465786082,1200.0,124790.16202497647,-181.15936241016203,124583.25705024219,124583.25705024219,-1040.1620249764674,0.6000003623231035,0.7940635679735638,0.024751540342667713,1.165010468241468
0.067,50.00306927764,0.03962222272245582,1200.0,124790.16202497647,-183.67860299009854,124580.78566105985,124580.78566105985,-1040.1620249764674,0.6000003678128475,0.7943679603874639,0.024705536550511737,1.164703778937298
0.068,50.003108822815264,0.03947576943056916,1200.0,124790.16202497647,-186.16325857182494,124578.35100144631,124578.35100144631,-1040.1620249764674,0.6000003733025915,0.7946862423264061,0.02465747099248934,1.164383344499024
0.069,50.00314822254069,0.0393312241285149,1200.0,124790.16202497647,-188.61355559880582,124575.9526823138,124575.9526823138,-1040.1620249764674,0.6000003787923355,0.7950174099454999,0.02460750003293245,1.164050207356087
0.07,50.003187478713,0.039188565233641726,1200.0,124790.16202497647,-191.0297479193557,124573.59029573211,124573.59029573211,-1040.1620249764674,0.6000003842820795,0.7953605119360679,0.02455577180447664,1.1637053550599585
0.071,50.00322659320692,0.03904777032544536,1200.0,124790.16202497647,-193.4121145856668,124571.26341673893,124571.26341673893,-1040.1620249764674,0.6000003897718235,0.7957146469569332,0.024502426583445123,1.1633497227866985
0.072,50.003265567874294,0.038908816231648664,1200.0,124790.16202497647,-195.76095776821734,124568.97160505143,124568.97160505143,-1040.1620249764674,0.6000003952615675,0.7960789612023095,0.02444759714949503,1.1629841957345959
0.073,50.003304404543485,0.038771679109431766,1200.0,124790.16202497647,-198.07660078085303,124566.71440668276,124566.71440668276,-1040.1620249764674,0.6000004007513114,0.7964526460974126,0.02439140913015291,1.1626096114210696
0.074,50.00334310501869,0.0386363345221555,1200.0,124790.16202497647,-200.35938621195362,124564.49135546768,124564.49135546768,-1040.1620249764674,0.6000004062410554,0.796834936113603,0.02433398133084413,1.1622267618828641
0.075,50.0033816710794,0.038502757511587375,1200.0,124790.16202497647,-202.60967415722098,124562.30197450088,124562.30197450088,-1040.1620249764674,0.6000004117307994,0.7972251066955441,0.024275426050993105,1.1618363957833828
0.076,50.003420104479844,0.038370922666030524,1200.0,124790.16202497647,-204.82784054975107,124560.14577749206,124560.14577749206,-1040.1620249764674,0.6000004172205434,0.7976224722934105,0.024215849386752853,1.1614392204308832
0.077,50.00345840694872,0.03824080418424796,1200.0,124790.16202497647,-207.01427558317965,124558.0222700413,124558.0222700413,-1040.1620249764674,0.6000004227102874,0.7980263844937628,0.024155351520894333,1.1610359037110727
0.078,50.003496580188646,0.03811237593575133,1200.0,124790.16202497647,-209.16938222382365,124555.9309508381,124555.9309508381,-1040.1620249764674,0.6000004282000314,0.7984362302431438,0.024094027000371984,1.160627075937543
0.079,50.00353462587605,0.03798561151722535,1200.0,124790.16202497647,-211.29357480786544,124553.8713127879,124553.8713127879,-1040.1620249764674,0.6000004336897754,0.7988514301589293,0.02403196500205679,1.1602133316233245
0.08,50.00357254566081,0.037860484305580824,1200.0,124790.16202497647,-213.38727771976204,124551.842844069,124551.842844069,-1040.1620249764674,0.6000004391795194,0.7992714369223569,0.02396924958711101,1.1597952311767161
0.081,50.00361034116604,0.03773696750763598,1200.0,124790.16202497647,-215.45092414818433,124549.84502912345,124549.84502912345,-1040.1620249764674,0.6000004446692634,0.799695733749031,0.02390595994445982,1.1593733025244288
0.082,50.00364801398804,0.03761503420652606,1200.0,124790.16202497647,-217.48495491592547,124547.87734958465,124547.87734958465,-1040.1620249764674,0.6000004501590074,0.8001238329325449,0.023842170623797395,1.1589480426649597
0.083,50.00368556569615,0.037494657405209346,1200.0,124790.16202497647,-219.4898173803384,124545.93928514517,124545.93928514517,-1040.1620249764674,0.6000004556487514,0.800555274457159,0.02377795175854799,1.1585199191549973
0.084,50.00372299783267,0.03737581006700172,1200.0,124790.16202497647,-221.46596440099097,124544.03031436702,124544.03031436702,-1040.1620249764674,0.6000004611384954,0.8009896246757758,0.023713369279186033,1.1580893715315566
0.085,50.00376031191289,0.03725846515337414,1200.0,124790.16202497647,-223.41385337135,124542.14991543787,124542.14991543787,-1040.1620249764674,0.6000004666282394,0.8014264750496911,0.02364848511730429,1.1576568126724316
0.086,50.003797509425006,0.03714259565924949,1200.0,124790.16202497647,-225.33394531142122,124540.29756687529,124540.29756687529,-1040.1620249764674,0.6000004721179834,0.8018654409468529,0.023583357400804094,1.1572226300974642
0.087,50.00383459183033,0.03702817464559638,1200.0,124790.16202497647,-227.22670401839528,124538.4727481819,124538.4727481819,-1040.1620249764674,0.6000004776077273,0.802306160495577,0.02351804064056576,1.1567871872130122
0.088,50.00387156056324,0.03691517526990189,1200.0,124790.16202497647,-229.0925952724639,124536.67494045402,124536.67494045402,-1040.1620249764674,0.6000004830974713,0.8027482934908722,0.02345258590894448,1.156350824501923
0.089,50.00390841703131,0.03680357081430823,1200.0,124790.16202497647,-230.9320860950803,124534.90362694577,124534.90362694577,-1040.1620249764674,0.6000004885872153,0.8031915203506924,0.023387041010424967,1.1559138606612298
0.09,50.003945162615544,0.036693334711562935,1200.0,124790.16202497647,-232.745644057051,124533.15829359138,124533.15829359138,-1040.1620249764674,0.6000004940769593,0.8036355411196301,0.023321450644752943,1.1554765936896951
0.091,50.00398179867037,0.03658444056916764,1200.0,124790.16202497647,-234.53373663395058,124531.43842948753,124531.43842948753,-1040.1620249764674,0.6000004995667033,0.80408007451771,0.023255856562849682,1.155039301927241
0.092,50.004018326524005,0.03647686219134617,1200.0,124790.16202497647,-236.2968306064558,124529.74352733813,124529.74352733813,-1040.1620249764674,0.6000005050564473,0.804524857032073,0.02319029771580665,1.1546022450482465
0.093,50.00405474747854,0.036370573599499335,1200.0,124790.16202497647,-238.03539150329613,124528.07308386319,124528.07308386319,-1040.1620249764674,0.6000005105461913,0.8049696420495049,0.023124810397240757,1.154165665010582
0.094,50.00409106281023,0.03626554905071917,1200.0,124790.16202497647,-239.74988308461437,124526.42660017405,124526.42660017405,-1040.1620249764674,0.6000005160359353,0.8054141990278457,0.02305942837928629,1.1537297869622232
0.095,50.00412727376971,0.03616176305486046,1200.0,124790.16202497647,-241.44076686362737,124524.8035821167,124524.8035821167,-1040.1620249764674,0.6000005215256793,0.805858312704475,0.022994183042481905,1.1532948201071633
0.096,50.00416338158231,0.03605919038999103,1200.0,124790.16202497647,-243.1085016645663,124523.20354058464,124523.20354058464,-1040.1620249764674,0.6000005270154233,0.8063017823401288,0.022929103499807466,1.1528609585323257
0.097,50.004199387448175,0.03595780611651632,1200.0,124790.16202497647,-244.75354321496653,124521.62599180362,124521.62599180362,-1040.1620249764674,0.6000005325051673,0.8067444209964325,0.022864216715111584,1.1524283819970806
0.098,50.00423529254278,0.03585758558976485,1200.0,124790.16202497647,-246.37634377045973,124520.07045758903,124520.07045758903,-1040.1620249764674,0.6000005379949113,0.8071860548456117,0.022799547616162475,1.1519972566869185
0.099,50.00427109801705,0.03575850447152899,1200.0,124790.16202497647,-247.9773517703061,124518.53646557836,124518.53646557836,-1040.1620249764674,0.6000005434846553,0.8076265225109267,0.022735119202546,1.151567735932769
0.1,50.00430680499777,0.03566053874020236,1200.0,124790.16202497647,-249.55701152198296,124517.02354943934,124517.02354943934,-1040.1620249764674,0.6000005489743993,0.8080656744364604,0.022670952648625564,1.1511399608974011
0.101,50.00434241458788,0.03556366469988624,1200.0,124790.16202497647,-251.11576291322288,124515.53124905584,124515.53124905584,-1040.1620249764674,0.6000005544641432,0.8085033722849524,0.022607067401770268,1.150714061230278
0.102,50.00437792786672,0.035467858988511805,1200.0,124790.16202497647,-252.65404114996565,124514.0591106924,124514.0591106924,-1040.1620249764674,0.6000005599538872,0.8089394883624353,0.022543481276051845,1.1502901556922018
0.103,50.00441334589054,0.035373098584683765,1200.0,124790.16202497647,-254.17227651876308,124512.60668713886,124512.60668713886,-1040.1620249764674,0.6000005654436312,0.8093739050685262,0.022480210541596803,1.1498683527509974
0.104,50.0044486696927,0.03527936081390635,1200.0,124790.16202497647,-255.67089417224403,124511.17353783641,124511.17353783641,-1040.1620249764674,0.6000005709333752,0.8098065143712341,0.022417270009780655,1.1494487511494706
0.105,50.0044839002841,0.035186623353706065,1200.0,124790.16202497647,-257.15031393630795,124509.75922898576,124509.75922898576,-1040.1620249764674,0.6000005764231192,0.8102372173052358,0.022354673114438946,1.149031440446819
0.106,50.0045190386535,0.03509486423802514,1200.0,124790.16202497647,-258.6109501377835,124508.36333363909,124508.36333363909,-1040.1620249764674,0.6000005819128632,0.8106659234926135,0.022292431989263457,1.1486165015346028
0.107,50.00455408576785,0.03500406186084255,1200.0,124790.16202497647,-260.0532114513451,124506.98543177635,124506.98543177635,-1040.1620249764674,0.6000005874026072,0.8110925506850817,0.02223055754154811,1.1482040071283879
0.108,50.00458904257268,0.03491419497903264,1200.0,124790.16202497647,-261.47750076454236,124505.62511036725,124505.62511036725,-1040.1620249764674,0.6000005928923512,0.811517024326805,0.022169059522437785,1.1477940222360696
0.109,50.004623909992546,0.03482524271447034,1200.0,124790.16202497647,-262.8842150598478,124504.2819634195,124504.2819634195,-1040.1620249764674,0.6000005983820952,0.8119392771369299,0.022107946593831026,1.147386604603891
0.11,50.00465868893123,0.03473718455573491,1200.0,124790.16202497647,-264.27374531268913,124502.95559201468,124502.95559201468,-1040.1620249764674,0.6000006038718392,0.8123592487109903,0.02204722639208094,1.1469818051411163
0.111,50.00469338027226,0.034650000358950286,1200.0,124790.16202497647,-265.646476404474,124501.64560433195,124501.64560433195,-1040.1620249764674,0.6000006093615832,0.8127768851403991,0.021986905588631513,1.1465796683242726
0.112,50.00472798487917,0.03456367034827527,1200.0,124790.16202497647,-267.00278704967366,124500.35161566113,124500.35161566113,-1040.1620249764674,0.6000006148513272,0.8131921386492614,0.02192698994772265,1.146180232581851
0.113,50.004762503595906,0.03447817511579675,1200.0,124790.16202497647,-268.3430497360694,124499.07324840521,124499.07324840521,-1040.1620249764674,0.6000006203410712,0.8136049672477839,0.021867484381291043,1.1457835306603121
0.114,50.00479693724725,0.034393495620890314,1200.0,124790.16202497647,-269.6676306773204,124497.81013207356,124497.81013207356,-1040.1620249764674,0.6000006258308151,0.8140153344015961,0.021808393001187046,1.1453895899721989
0.115,50.00483128663909,0.03430961318928379,1200.0,124790.16202497647,-270.976889777046,124496.5619032661,124496.5619032661,-1040.1620249764674,0.6000006313205591,0.8144232087163018,0.021749719168827973,1.144998432927159
0.116,50.004865552558854,0.03422650951161515,1200.0,124790.16202497647,-272.27118060366104,124495.32820564951,124495.32820564951,-1040.1620249764674,0.6000006368103031,0.8148285636366287,0.021691465542398643,1.1446100772466148
0.117,50.00489973577585,0.034144166641584435,1200.0,124790.16202497647,-273.55085037524026,124494.1086899256,124494.1086899256,-1040.1620249764674,0.6000006423000471,0.8152313771595772,0.021633634121706283,1.1442245362627967
0.118,50.00493383704158,0.034062566993868594,1200.0,124790.16202497647,-274.8162399537279,124492.90301379276,124492.90301379276,-1040.1620249764674,0.6000006477897911,0.8156316315609714,0.0215762262907948,1.1438418192028388
0.119,50.00496785709027,0.03398169334155255,1200.0,124790.16202497647,-276.06768384783925,124491.71084190106,124491.71084190106,-1040.1620249764674,0.6000006532795351,0.816029313134858,0.021519242858416946,1.1434619314585925
0.12,50.00500179663898,0.03390152881347917,1200.0,124790.16202497647,-277.30551022404177,124490.53184580122,124490.53184580122,-1040.1620249764674,0.6000006587692791,0.8164244119452154,0.02146268409645951,1.1430848748427962
0.121,50.00503565638814,0.03382205689110979,1200.0,124790.16202497647,-278.5300409250303,124489.36570388824,124489.36570388824,-1040.1620249764674,0.6000006642590231,0.8168169215894511,0.021406549776414215,1.142710647832213
0.122,50.005069437021824,0.03374326140528259,1200.0,124790.16202497647,-279.741591495143,124488.21210133997,124488.21210133997,-1040.1620249764674,0.6000006697487671,0.8172068389732037,0.021350839203980013,1.1423392457983148
0.123,50.005103139208146,0.03366512653266844,1200.0,124790.16202497647,-280.9404712121997,124487.07073005111,124487.07073005111,-1040.1620249764674,0.6000006752385111,0.8175941640959716,0.021295551251881678,1.141970661226071
0.124,50.005136763599566,0.03358763679208523,1200.0,124790.16202497647,-282.126983125264,124485.94128856319,124485.94128856319,-1040.1620249764674,0.6000006807282551,0.8179788998471045,0.021240684390985885,1.141604883921391
0.125,50.00517031083322,0.033510777040545676,1200.0,124790.16202497647,-283.3014240978657,124484.82348199052,124484.82348199052,-1040.1620249764674,0.6000006862179991,0.8183610518117374,0.021186236719790145,1.141241901207717
0.126,50.00520378153132,0.03343453246921643,1200.0,124790.16202497647,-284.4640848562395,124483.717021943,124483.717021943,-1040.1620249764674,0.6000006917077431,0.8187406280862258,0.021132205992361174,1.1408816981122794
0.127,50.00523717630139,0.03335888859918476,1200.0,124790.16202497647,-285.61525004216463,124482.62162644573,124482.62162644573,-1040.1620249764674,0.600000697197487,0.8191176391026974,0.021078589644791274,1.1405242575424726
0.128,50.00527049573671,0.033283831277081954,1200.0,124790.16202497647,-286.7551982700093,124481.53701985592,124481.53701985592,-1040.1620249764674,0.600000702687231,0.8194920974623239,0.021025384820241747,1.1401695604528126
0.129,50.00530374041651,0.03320934667063273,1200.0,124790.16202497647,-287.8842021876142,124480.46293277736,124480.46293277736,-1040.1620249764674,0.600000708176975,0.8198640177769433,0.02097258839263814,1.1398175860029047
0.13,50.0053369109064,0.03313542126405163,1200.0,124790.16202497647,-289.0025285406572,124479.39910197274,124479.39910197274,-1040.1620249764674,0.600000713666719,0.8202334165186708,0.02092019698908061,1.1394683117068456
0.131,50.00537000775863,0.03306204185336884,1200.0,124790.16202497647,-290.1104382401756,124478.34527027406,124478.34527027406,-1040.1620249764674,0.600000719156463,0.8206003118771653,0.020868207011027116,1.1391217135744456
0.132,50.005403031512394,0.03298919554169663,1200.0,124790.16202497647,-291.208186432932,124477.30118649155,124477.30118649155,-1040.1620249764674,0.600000724646207,0.8209647236242127,0.02081661465430851,1.1387777662446632
