t,f,rocof,V_dc,P_mppt,P_vic,P_ref,P_inj,P_bess,SOC,alpha,beta,H_eff
0.037,50.0018053700723,0.0449419585771213,1200,124790.154760485,-93.7355186999955,124671.378208722,124671.378208722,-1040.15476048455,0.600000203119111,0.798568053756798,0.0240743339491935,1.16049566832708
0.038,50.0018502046197,0.0447375943109665,1200,124790.154760485,-97.1196419584835,124667.851482969,124667.851482969,-1040.15476048455,0.600000208608816,0.797652068154969,0.0242114313310865,1.1614096544455
0.039,50.0018948355747,0.0445347128860749,1200,124790.154760485,-100.489784185703,124664.35186821,124664.35186821,-1040.15476048455,0.600000214098522,0.79682222411237,0.0243359056272857,1.16223948663269
0.04,50.0019392644607,0.0443333903482974,1200,124790.154760485,-103.843719253467,124660.880904356,124660.880904356,-1040.15476048455,0.600000219588228,0.796073609289639,0.0244484165640495,1.16298956306229
0.041,50.0019834928735,0.0441336960795757,1200,124790.154760485,-107.179384683358,124657.43999895,124657.43999895,-1040.15476048455,0.600000225077933,0.795401595784353,0.0245495937925496,1.16366408140757
0.042,50.0020275224749,0.0439356931124233,1200,124790.154760485,-110.49487410688,124654.030433377,124654.030433377,-1040.15476048455,0.600000230567639,0.794801820797729,0.0246400381697274,1.1642670473804
0.043,50.0020713549868,0.0437394384365692,1200,124790.154760485,-113.788429933164,124650.653368917,124650.653368917,-1040.15476048455,0.600000236057345,0.794270168912073,0.0247203229854457,1.16480228291227
0.044,50.0021149921847,0.0435449832975192,1200,124790.154760485,-117.058436229775,124647.309852644,124647.309852644,-1040.15476048455,0.60000024154705,0.793802755821007,0.0247909951383276,1.16527343399322
0.045,50.0021584358927,0.0433523734864558,1200,124790.154760485,-120.303411820609,124644.000823154,124644.000823154,-1040.15476048455,0.600000247036756,0.793395913371976,0.0248525762625412,1.16568397818372
0.046,50.0022016879778,0.0431616496216277,1200,124790.154760485,-123.522003603457,124640.727116124,124640.727116124,-1040.15476048455,0.600000252526462,0.793046175795781,0.0249055638076821,1.16603723181386
0.047,50.0022447503451,0.0429728474206837,1200,124790.154760485,-126.712980088588,124637.489469698,124637.489469698,-1040.15476048455,0.600000258016167,0.792750267011375,0.0249504320737971,1.16633635688354
0.048,50.0022876249331,0.0427859979640493,1200,124790.154760485,-129.875225158628,124634.288529696,124634.288529696,-1040.15476048455,0.600000263505873,0.792505088906067,0.0249876332034822,1.16658436767641
0.049,50.0023303137088,0.0426011279493486,1200,124790.154760485,-133.007732049052,124631.124854642,124631.124854642,-1040.15476048455,0.600000268995579,0.792307710501673,0.0250175981329061,1.16678413710003
0.05,50.0023728186638,0.0424182599365891,1200,124790.154760485,-136.109597547796,124627.998920616,124627.998920616,-1040.15476048455,0.600000274485284,0.792155357926533,0.0250407375035064,1.16693840276383
0.051,50.0024151418102,0.0422374125844417,1200,124790.154760485,-139.180016411753,124624.911125933,124624.911125933,-1040.15476048455,0.60000027997499,0.792045405121422,0.0250574425360305,1.16704977280607
0.052,50.0024572851769,0.0420586008774576,1200,124790.154760485,-142.218275997341,124621.861795635,124621.861795635,-1040.15476048455,0.600000285464696,0.791975365214741,0.0250680858685093,1.16712073148029
0.053,50.0024992508058,0.0418818363445291,1200,124790.154760485,-145.223751101754,124618.851185816,124618.851185816,-1040.15476048455,0.600000290954402,0.791942882508811,0.0250730223596761,1.16715364451147
0.054,50.0025410407488,0.0417071272684283,1200,124790.154760485,-148.195899011097,124615.879487774,124615.879487774,-1040.15476048455,0.600000296444107,0.791945725024857,0.0250725898592763,1.16715076423137
0.055,50.0025826570642,0.041534478886892,1200,124790.154760485,-151.134254751207,124612.946831991,124612.946831991,-1040.15476048455,0.600000301933813,0.79198177755942,0.02506710994664,1.16711423450239
0.056,50.0026241018142,0.0413638935851363,1200,124790.154760485,-154.038426536645,124610.053291947,124610.053291947,-1040.15476048455,0.600000307423519,0.792049035209478,0.025056888638832,1.16704609543854
0.057,50.0026653770621,0.04119537108021,1200,124790.154760485,-156.908091413109,124607.198887773,124607.198887773,-1040.15476048455,0.600000312913224,0.792145597327698,0.0250422170696327,1.16694828793197
0.058,50.0027064848693,0.0410289085971465,1200,124790.154760485,-159.742991088282,124604.383589741,124604.383589741,-1040.15476048455,0.60000031840293,0.792269661872851,0.0250233721405444,1.16682265799304
0.059,50.0027474272933,0.0408645010373323,1200,124790.154760485,-162.542927946002,124601.6073216,124601.6073216,-1040.15476048455,0.600000323892636,0.792419520123735,0.0250006171449679,1.16667096091144
0.06,50.0027882063856,0.0407021411391916,1200,124790.154760485,-165.30776123849,124598.869963765,124598.869963765,-1040.15476048455,0.600000329382341,0.792593551727872,0.0249742023666414,1.16649486524584
0.061,50.0028288241889,0.0405418196313838,1200,124790.154760485,-168.037403451306,124596.171356352,124596.171356352,-1040.15476048455,0.600000334872047,0.792790220058891,0.0249443656533868,1.1662959566488
0.062,50.002869282736,0.040383525378808,1200,124790.154760485,-170.731816835661,124593.511302073,124593.511302073,-1040.15476048455,0.600000340361753,0.793008067858886,0.0249113329671634,1.16607574153386
0.063,50.0029095840476,0.0402272455215611,1200,124790.154760485,-173.391010102655,124590.889568998,124590.889568998,-1040.15476048455,0.600000345851458,0.793245713144153,0.0248753189113848,1.1658356505909
0.064,50.0029497301305,0.0400729656071702,1200,124790.154760485,-176.015035274048,124588.305893172,124588.305893172,-1040.15476048455,0.600000351341164,0.793501845354661,0.0248365272364156,1.16557704215621
0.065,50.0029897229766,0.0399206697162503,1200,124790.154760485,-178.603984684183,124585.759981114,124585.759981114,-1040.15476048455,0.60000035683087,0.793775221729304,0.0247951513241259,1.16530120544275
0.066,50.0030295645608,0.039770340581855,1200,124790.154760485,-181.157988127698,124583.251512184,124583.251512184,-1040.15476048455,0.600000362320576,0.794064663890597,0.024751374652343,1.16500936363658
0.067,50.0030692568402,0.0396219597027077,1200,124790.154760485,-183.677210147766,124580.780140832,124580.780140832,-1040.15476048455,0.600000367810281,0.79436905462383,0.0247053712400064,1.1647026768645
0.068,50.003108801753,0.0394755074505658,1200,124790.154760485,-186.161847459629,124578.345498732,124578.345498732,-1040.15476048455,0.600000373299987,0.794687334837029,0.0246573060737983,1.16438224503829
0.069,50.003148201217,0.0393309631719636,1200,124790.154760485,-188.612126504303,124575.947196799,124575.947196799,-1040.15476048455,0.600000378789693,0.795018500689188,0.0246073355169901,1.16404911058031
0.07,50.0031874571288,0.0391883052845146,1200,124790.154760485,-191.028301127428,124573.58482711,124573.58482711,-1040.15476048455,0.600000384279398,0.795361600875301,0.0245556077012155,1.16370426103535
0.071,50.0032265713633,0.0390475113679661,1200,124790.154760485,-193.410650378313,124571.257964706,124571.257964706,-1040.15476048455,0.600000389769104,0.795715734057654,0.024502262901852,1.16334863157318
0.072,50.0032655457723,0.0389085582502833,1200,124790.154760485,-195.759476424364,124568.96616931,124568.96616931,-1040.15476048455,0.60000039525881,0.796080046433735,0.0244474338976642,1.16298310738612
0.073,50.003304382184,0.0387714220889209,1200,124790.154760485,-198.07510257618,124566.708986939,124566.708986939,-1040.15476048455,0.600000400748515,0.796453729431848,0.0243912463153371,1.162608525986
0.074,50.0033430824027,0.0386360784474934,1200,124790.154760485,-200.357871418741,124564.485951434,124564.485951434,-1040.15476048455,0.600000406238221,0.796836017526266,0.0243338189595037,1.16222567940426
0.075,50.0033816482078,0.0385025023680643,1200,124790.154760485,-202.608143044209,124562.296585895,124562.296585895,-1040.15476048455,0.600000411727927,0.797226186164399,0.0242752641288418,1.16183531629934
0.076,50.0034200813536,0.0383706684391694,1200,124790.154760485,-204.826293382015,124560.140404035,124560.140404035,-1040.15476048455,0.600000417217632,0.797623549799013,0.0242156879188022,1.16143814397482
0.077,50.0034583835687,0.0382405508598555,1200,124790.154760485,-207.01271262202,124558.016911462,124558.016911462,-1040.15476048455,0.600000422707338,0.798027460019109,0.0241551905114954,1.16103483031198
0.078,50.0034965565558,0.0381121234999139,1200,124790.154760485,-209.167803726668,124555.925606868,124555.925606868,-1040.15476048455,0.600000428197044,0.798437303773528,0.0240938664532555,1.16062600562031
0.079,50.0035346019912,0.0379853599562721,1200,124790.154760485,-211.291981028182,124553.865983165,124553.865983165,-1040.15476048455,0.600000433686749,0.798852501681808,0.0240318049203713,1.16021226440893
0.08,50.0035725215248,0.0378602336061423,1200,124790.154760485,-213.38566890699,124551.837528537,124551.837528537,-1040.15476048455,0.600000439176455,0.799272506427224,0.0239690899734587,1.15979416708251
0.081,50.0036103167798,0.0377367176565842,1200,124790.154760485,-215.449300547668,124549.839727431,124549.839727431,-1040.15476048455,0.600000444666161,0.799696801227292,0.0239058008009311,1.15937224156435
0.082,50.0036479893524,0.0376147851910104,1200,124790.154760485,-217.483316768863,124547.872061484,124547.872061484,-1040.15476048455,0.600000450155867,0.800124898377404,0.0238420119520034,1.15894698484975
0.083,50.0036855408119,0.0374944092126247,1200,124790.154760485,-219.488164923741,124545.934010396,124545.934010396,-1040.15476048455,0.600000455645572,0.800556337863507,0.0237777935596516,1.15851886449241
0.084,50.0037229727007,0.0373755626850247,1200,124790.154760485,-221.464297867647,124544.025052733,124544.025052733,-1040.15476048455,0.600000461135278,0.800990686040088,0.0237132115539314,1.15808832002655
0.085,50.003760286534,0.0372582185699621,1200,124790.154760485,-223.412172989804,124542.144666687,124542.144666687,-1040.15476048455,0.600000466624984,0.801427534369922,0.023648327866045,1.15765576432736
0.086,50.0037974837999,0.0371423498625967,1200,124790.154760485,-225.332251305952,124540.292330783,124540.292330783,-1040.15476048455,0.600000472114689,0.801866498222343,0.0235832006235299,1.15722158491227
0.087,50.0038345659599,0.0370279296241617,1200,124790.154760485,-227.22499660901,124538.467524526,124538.467524526,-1040.15476048455,0.600000477604395,0.802307215726963,0.0235178843369279,1.15678614518536
0.088,50.0038715344482,0.0369149310124197,1200,124790.154760485,-229.090874674891,124536.669729019,124536.669729019,-1040.15476048455,0.600000483094101,0.802749346679999,0.0234524300782795,1.15634978562739
0.089,50.0039083906724,0.0368033273097405,1200,124790.154760485,-230.930352520777,124534.89842752,124534.89842752,-1040.15476048455,0.600000488583806,0.80319257150053,0.0233868856517776,1.15591282493346
0.09,50.0039451360135,0.0366930919491459,1200,124790.154760485,-232.743897713208,124533.153105969,124533.153105969,-1040.15476048455,0.600000494073512,0.803636590234199,0.0233212957568973,1.1554755611005
0.091,50.0039817718259,0.0365841985383719,1200,124790.154760485,-234.531977723509,124531.433253467,124531.433253467,-1040.15476048455,0.600000499563218,0.804081121602001,0.0232557021443106,1.1550382724668
0.092,50.0040182994379,0.0364766208818682,1200,124790.154760485,-236.295059328126,124529.738362723,124529.738362723,-1040.15476048455,0.600000505052923,0.804525902091984,0.0231901437648774,1.15460121870517
0.093,50.0040547201515,0.0363703330013031,1200,124790.154760485,-238.033608051582,124528.067930461,124528.067930461,-1040.15476048455,0.600000510542629,0.804970685091771,0.0231246569120026,1.15416464177209
0.094,50.0040910352429,0.036265309153986,1200,124790.154760485,-239.74808764984,124526.421457798,124526.421457798,-1040.15476048455,0.600000516032335,0.805415240059976,0.023059275357625,1.15372876681421
0.095,50.0041272459629,0.0361615238500029,1200,124790.154760485,-241.438959631974,124524.798450584,124524.798450584,-1040.15476048455,0.600000521522041,0.805859351734694,0.022994030482104,1.15329380303435
0.096,50.0041633535366,0.0360589518676811,1200,124790.154760485,-243.106682818104,124523.198419717,124523.198419717,-1040.15476048455,0.600000527011746,0.806302819377316,0.0229289513982562,1.15285994451833
0.097,50.0041993591643,0.0359575682676175,1200,124790.154760485,-244.751712931697,124521.620881426,124521.620881426,-1040.15476048455,0.600000532501452,0.806745456050067,0.0228640650697814,1.15242737102453
0.098,50.0042352640215,0.0358573484053949,1200,124790.154760485,-246.374502224357,124520.065357533,124520.065357533,-1040.15476048455,0.600000537991158,0.807187087925722,0.0227993964243129,1.15199624873755
0.099,50.0042710692589,0.035758267943009,1200,124790.154760485,-247.975499131361,124518.531375679,124518.531375679,-1040.15476048455,0.600000543480863,0.807627553628041,0.0227349684613145,1.15156673098749
0.1,50.0043067760034,0.0356603028590631,1200,124790.154760485,-249.555147956251,124517.018469535,124517.018469535,-1040.15476048455,0.600000548970569,0.80806670360156,0.0226708023550396,1.1511389589364
0.101,50.004342385358,0.035563429457913,1200,124790.154760485,-251.113888582874,124515.526178989,124515.526178989,-1040.15476048455,0.600000554460275,0.808504399509424,0.0226069175527598,1.15071306223309
0.102,50.0043778984019,0.0354676243776251,1200,124790.154760485,-252.652156213335,124514.054050311,124514.054050311,-1040.15476048455,0.60000055994998,0.808940513658036,0.022543331868459,1.15028915963777
0.103,50.0044133161914,0.03537286459706,1200,124790.154760485,-254.170381130406,124512.601636294,124512.601636294,-1040.15476048455,0.600000565439686,0.809374928447341,0.0224800615721864,1.14986735961775
0.104,50.00444863976,0.0352791274418943,1200,124790.154760485,-255.668988482989,124511.168496383,124511.168496383,-1040.15476048455,0.600000570929392,0.809807535845638,0.02241712147525,1.1494477609154
0.105,50.0044838701183,0.0351863905898515,1200,124790.154760485,-257.148398093317,124509.754196782,124509.754196782,-1040.15476048455,0.600000576419097,0.810238236887861,0.0223545250114265,1.14903045308951
0.106,50.0045190082553,0.0350946320751167,1200,124790.154760485,-258.609024284606,124508.358310548,124508.358310548,-1040.15476048455,0.600000581908803,0.810666941196309,0.0222922843143585,1.14861551703132
0.107,50.0045540551378,0.0350038302918219,1200,124790.154760485,-260.051275727976,124506.980417665,124506.980417665,-1040.15476048455,0.600000587398509,0.811093566522882,0.022230410291298,1.14820302545611
0.108,50.0045890117114,0.0349139639969963,1200,124790.154760485,-261.475555307483,124505.620105104,124505.620105104,-1040.15476048455,0.600000592888215,0.811518038311909,0.0221689126933552,1.14779304337155
0.109,50.0046238789005,0.0348250123127433,1200,124790.154760485,-262.882260002165,124504.276966879,124504.276966879,-1040.15476048455,0.60000059837792,0.811940289282667,0.0221078001824009,1.14738562852369
0.11,50.0046586576091,0.0347369547277729,1200,124790.154760485,-264.271780784077,124502.950604073,124502.950604073,-1040.15476048455,0.600000603867626,0.812360259030796,0.022047080394767,1.14698083182167
0.111,50.0046933487207,0.0346497710984267,1200,124790.154760485,-265.644502531314,124501.64062487,124501.64062487,-1040.15476048455,0.600000609357332,0.812777893647789,0.0219867600018827,1.1465786977419
0.112,50.0047279530986,0.0345634416490144,1200,124790.154760485,-267.000803955097,124500.346644562,124500.346644562,-1040.15476048455,0.600000614847037,0.813193145357804,0.021926844767979,1.14617926471282
0.113,50.0047624715869,0.0344779469717794,1200,124790.154760485,-268.341057540018,124499.068285555,124499.068285555,-1040.15476048455,0.600000620336743,0.813605972171086,0.0218673396049884,1.14578256548086
0.114,50.0047969050104,0.0343932680262723,1200,124790.154760485,-269.665629496608,124497.805177363,124497.805177363,-1040.15476048455,0.600000625826449,0.814016337553277,0.0218082486247625,1.14538862745858
0.115,50.004831254175,0.0343093861383702,1200,124790.154760485,-270.974879725421,124496.556956588,124496.556956588,-1040.15476048455,0.600000631316154,0.814424210109974,0.0217495751887243,1.14499747305565
0.116,50.004865519868,0.034226282998861,1200,124790.154760485,-272.269161791867,124495.3232669,124495.3232669,-1040.15476048455,0.60000063680586,0.814829563285885,0.0216913219550682,1.14460911999357
0.117,50.0048997028587,0.0341439406616184,1200,124790.154760485,-273.548822911079,124494.103759003,124494.103759003,-1040.15476048455,0.600000642295566,0.815232375077968,0.0216334909236155,1.14422358160466
0.118,50.0049338038988,0.0340623415414317,1200,124790.154760485,-274.814203942118,124492.8980906,124492.8980906,-1040.15476048455,0.600000647785271,0.815632627761991,0.0215760834784277,1.14384086711617
0.119,50.0049678237223,0.0339814684115709,1200,124790.154760485,-276.06563939088,124491.705926342,124491.705926342,-1040.15476048455,0.600000653274977,0.816030307631932,0.0215191004282782,1.14346098192009
0.12,50.0050017630463,0.0339013044009872,1200,124790.154760485,-277.303457421072,124490.526937783,124490.526937783,-1040.15476048455,0.600000658764683,0.816425404751681,0.0214625420450783,1.14308392782932
0.121,50.0050356225713,0.0338218329912872,1200,124790.154760485,-278.527979872689,124489.360803321,124489.360803321,-1040.15476048455,0.600000664254388,0.816817912718552,0.0214064081003462,1.1427097033208
0.122,50.0050694029814,0.0337430380134422,1200,124790.154760485,-279.739522287427,124488.207208137,124488.207208137,-1040.15476048455,0.600000669744094,0.817207828438075,0.0213506978998105,1.1423383037662
0.123,50.0051031049445,0.0336649036442545,1200,124790.154760485,-280.938393940526,124487.065844127,124487.065844127,-1040.15476048455,0.6000006752338,0.817595151909628,0.0212954103162278,1.1419697216507
0.124,50.0051367291133,0.0335874144026615,1200,124790.154760485,-282.124897878526,124485.936409836,124485.936409836,-1040.15476048455,0.600000680723506,0.817979886022436,0.0212405438204984,1.14160394678044
0.125,50.0051702761249,0.033510555145806,1200,124790.154760485,-283.299330962493,124484.81861038,124484.81861038,-1040.15476048455,0.600000686213211,0.818362036361493,0.0211860965111561,1.1412409664791
0.126,50.0052037466014,0.0334343110649525,1200,124790.154760485,-284.461983916254,124483.712157372,124483.712157372,-1040.15476048455,0.600000691702917,0.818741611023012,0.021132066142305,1.14088076577416
0.127,50.0052371411503,0.033358667681338,1200,124790.154760485,-285.613141379238,124482.616768838,124482.616768838,-1040.15476048455,0.600000697192623,0.819118620438968,0.0210784501500768,1.14052332757327
0.128,50.0052704603649,0.0332836108417058,1200,124790.154760485,-286.753081963518,124481.532169139,124481.532169139,-1040.15476048455,0.600000702682328,0.819493077210369,0.0210252456776738,1.14016863283123
0.129,50.0053037048246,0.033209126713877,1200,124790.154760485,-287.882078314695,124480.45808888,124480.45808888,-1040.15476048455,0.600000708172034,0.819864995948885,0.0209724495990639,1.13981666070792
0.13,50.0053368750948,0.0331352017821766,1200,124790.154760485,-289.000397176262,124479.394264827,124479.394264827,-1040.15476048455,0.60000071366174,0.820234393126462,0.0209200585413903,1.13946738871773
0.131,50.0053699717278,0.0330618228427474,1200,124790.154760485,-290.108299457124,124478.340439813,124478.340439813,-1040.15476048455,0.600000719151445,0.82060128693258,0.0208680689061553,1.13912079287077
0.132,50.0054029952627,0.0329889769988018,1200,124790.154760485,-291.206040301964,124477.29636265,124477.29636265,-1040.15476048455,0.600000724641151,0.820965697138842,0.020816476889235,1.13877684780628
0.133,50.0054359462262,0.0329166516557873,1200,124790.154760485,-292.293869164159,124476.261788036,124476.261788036,-1040.15476048455,0.600000730130857,0.821327644970556,0.0207652784997805,1.1384355269187
0.134,50.0054688251321,0.032844834516564,1200,124790.154760485,-293.372029880973,124475.236476461,124475.236476461,-1040.15476048455,0.600000735620562,0.82168715298502,0.0207144695780575,1.13809680247654
0.135,50.0055016324824,0.0327735135763924,1200,124790.154760485,-294.440760750764,124474.220194111,124474.220194111,-1040.15476048455,0.600000741110268,0.822044244956211,0.0206640458122743,1.13776064573459
0.136,50.005534368767,0.0327026771180405,1200,124790.154760485,-295.500294611969,124473.212712775,124473.212712775,-1040.15476048455,0.600000746599974,0.822398945765602,0.0206140027544457,1.13742702703969
0.137,50.0055670344644,0.0326323137068059,1200,124790.154760485,-296.550858923635,124472.213809746,124472.213809746,-1040.15476048455,0.60000075208968,0.82275128129883,0.0205643358353417,1.13709591593036
0.138,50.0055996300419,0.0325624121854901,1200,124790.154760485,-297.592675847276,124471.223267726,124471.223267726,-1040.15476048455,0.600000757579385,0.823101278347961,0.0205150403785605,1.13676728123065
0.139,50.0056321559555,0.0324929616694117,1200,124790.154760485,-298.625962329867,124470.240874731,124470.240874731,-1040.15476048455,0.600000763069091,0.823448964519104,0.0204661116137725,1.13644109113841
0.14,50.0056646126506,0.0324239515413775,1200,124790.154760485,-299.650930187777,124469.266423991,124469.266423991,-1040.15476048455,0.600000768558797,0.823794368145118,0.0204175446891726,1.13611731330835
0.141,50.0056970005623,0.0323553714466377,1200,124790.154760485,-300.667786191463,124468.299713854,124468.299713854,-1040.15476048455,0.600000774048502,0.824137518203227,0.0203693346831784,1.13579591492994
0.142,50.0057293201152,0.0322872112879758,1200,124790.154760485,-301.676732150778,124467.340547692,124467.340547692,-1040.15476048455,0.600000779538208,0.824478444237263,0.0203214766154152,1.13547686280074
0.143,50.005761571724,0.0322194612206821,1200,124790.154760485,-302.677965000717,124466.3887338,124466.3887338,-1040.15476048455,0.600000785027914,0.824817176284362,0.0202739654570203,1.13516012339503
0.144,50.0057937557937,0.0321521116475299,1200,124790.154760485,-303.671676887467,124465.444085302,124465.444085302,-1040.15476048455,0.600000790517619,0.825153744805912,0.0202267961402991,1.13484566292824
0.145,50.0058258727201,0.0320851532139226,1200,124790.154760485,-304.658055254637,124464.506420059,124464.506420059,-1040.15476048455,0.600000796007325,0.825488180622543,0.0201799635677674,1.13453344741715
