run_id,scheme,SCR,H_sys,D_sys,dP_pu,SOC0,gain_scale,rocof,dfmax,settling,settling_loose,df_end,bess_throughput_kWh,pinj_p2p_steady_kW,soc_end
730,C2_fuzzy_vic,4.8729692698482925,3.8552840824444314,1.4236092054640705,0.08954683967057955,0.33814975331391245,0.9161494570570202,0.003881521485098457,0.0005130154519008556,0.0,0.0,2.473443103667705e-7,0.022542931755699304,1.1672339547658339e-5,0.33857810391467985
730,C3_adapt_vic,4.8729692698482925,3.8552840824444314,1.4236092054640705,0.08954683967057955,0.33814975331391245,0.9161494570570202,0.003858554017455159,0.0005135255980164288,0.0,0.0,2.4550802635303626e-7,0.022542931755699304,1.1585750660742633e-5,0.33857810391467985
730,C4_proposed,4.8729692698482925,3.8552840824444314,1.4236092054640705,0.08954683967057955,0.33814975331391245,0.9161494570570202,0.33806384468618916,0.17541004792260395,NaN,0.0,0.09498302096913136,0.0563250655776666,6.508546009717975e-5,0.33922003290007613
731,C0_no_vic,6.28081794643725,2.1726137624902124,2.0302083082225213,0.14874487387973853,0.6540353274700657,1.2249199807605553,1.0172369110509996,2.2179790681602043,NaN,5.0508,0.20505089228024076,0.0,0.0,0.6540353274700657
731,C1_const_vic,6.28081794643725,2.1726137624902124,2.0302083082225213,0.14874487387973853,0.6540353274700657,1.2249199807605553,0.24868989549055676,0.0687495651573613,0.06519999999999992,0.0,0.001509501302713545,0.008934797914752417,1.5160913186264224e-5,0.6542050886304458
731,C2_fuzzy_vic,6.28081794643725,2.1726137624902124,2.0302083082225213,0.14874487387973853,0.6540353274700657,1.2249199807605553,0.24183763460285923,0.06536521921429994,0.04930000000000012,0.0,0.001496405575231563,0.008549374959725574,1.2863312163972296e-5,0.6541977385416538
731,C3_adapt_vic,6.28081794643725,2.1726137624902124,2.0302083082225213,0.14874487387973853,0.6540353274700657,1.2249199807605553,0.23443743066920297,0.06264041551006727,0.03675000000000006,0.0,0.0014837514729109103,0.00826421469048997,1.0587198616121895e-5,0.6541921876822264
731,C4_proposed,6.28081794643725,2.1726137624902124,2.0302083082225213,0.14874487387973853,0.6540353274700657,1.2249199807605553,0.5021505147672651,0.1317403846777907,0.24295,0.0,0.0014837405513148383,0.016878363263255116,2.1202992997132242e-5,0.654353815851064
732,C0_no_vic,3.2291764802789946,3.0001226820356903,4.134669980432076,0.0883320921368975,0.7932100084317943,0.9014145821732029,0.41026137540946156,1.3415521725437998,NaN,NaN,0.745088763035092,0.0,0.0,0.7932100084317943
732,C1_const_vic,3.2291764802789946,3.0001226820356903,4.134669980432076,0.0883320921368975,0.7932100084317943,0.9014145821732029,0.14144772694841365,0.06741153462824911,0.13675000000000015,0.0,0.026836576816336333,0.01942714418860955,1.689934724709019e-7,0.7935791546481026
732,C2_fuzzy_vic,3.2291764802789946,3.0001226820356903,4.134669980432076,0.0883320921368975,0.7932100084317943,0.9014145821732029,0.1386653697480965,0.06520491632549152,0.1150500000000001,0.0,0.026488335885652248,0.019032594086893204,1.1845910921692849e-7,0.7935716578036358
732,C3_adapt_vic,3.2291764802789946,3.0001226820356903,4.134669980432076,0.0883320921368975,0.7932100084317943,0.9014145821732029,0.1373845804393169,0.06332290316355937,0.09545000000000003,0.0,0.026159098091554256,0.018683396583332824,5.843355029355735e-8,0.7935650226799101
732,C4_proposed,3.2291764802789946,3.0001226820356903,4.134669980432076,0.0883320921368975,0.7932100084317943,0.9014145821732029,0.3885199218355947,0.17649273139451793,NaN,0.0,0.09489445603259128,0.05642390673160667,0.00018833034511771984,0.7942821659295641
733,C0_no_vic,3.89447034879593,1.7398678463705148,2.041452859176764,0.1242882164582796,0.3899757609891285,1.2864453477946791,1.094214822029115,2.508976840393096,NaN,NaN,0.6908210674036965,0.0,0.0,0.3899757609891285
733,C1_const_vic,3.89447034879593,1.7398678463705148,2.041452859176764,0.1242882164582796,0.3899757609891285,1.2864453477946791,0.21393122958720293,0.06874640739044224,0.0817000000000001,0.0,5.346344522649815e-8,0.013893748117643778,4.250712983775884e-6,0.3902397564731395
733,C2_fuzzy_vic,3.89447034879593,1.7398678463705148,2.041452859176764,0.1242882164582796,0.3899757609891285,1.2864453477946791,0.2071348058507281,0.06516952473403848,0.06130000000000013,0.0,4.631063177384931e-8,0.013477096615291234,3.682031136122532e-6,0.3902318400945966
